Wavelength(nm)	Pump_35(uJ)	Pump_73(uJ)	Pump_140(uJ)	Pump_260(uJ)	Pump_400(uJ)
978.09	-6.1731E-4	9.7021E-4	-9.7021E-4	9.7021E-4	0.00176415	2.6476E-4
978.45	-1.7627E-4	-7.9394E-4	0.00246995	0.00229333	0.00229333	4.4104E-4
978.81	-0.00141125	-0.00132311	-0.00370458	-0.00273436	0.00529245	-0.00273436
979.17	-5.2917E-4	-3.529E-4	-0.00141125	0.00229333	-0.00176415	7.9394E-4
979.54	-0.00194042	0.00132311	8.814E-5	0.00202891	-0.00123498	-8.814E-5
979.9	0.00291099	-0.00229333	0.00255809	0.00264623	-0.00158788	-0.00123498
980.26	7.9394E-4	-8.814E-5	-5.2917E-4	-7.9394E-4	-7.9394E-4	-0.00158788
980.62	-0.00123498	-2.6476E-4	-9.7021E-4	-8.814E-5	3.529E-4	-7.9394E-4
980.98	7.9394E-4	0.00229333	-3.529E-4	-8.814E-5	-0.00335203	-0.00158788
981.34	0.00167601	-6.1731E-4	-1.7627E-4	-6.1731E-4	-0.00291099	-0.00344016
981.7	-0.00229333	-6.1731E-4	-0.00211705	-0.00344016	-0.00432224	-0.00167601
982.06	0.00291099	5.2917E-4	0.00361644	0.00123498	0.00123498	4.4104E-4
982.42	6.1731E-4	0.00194042	0.00158788	2.6476E-4	1.7627E-4	0.00414561
982.78	1.7627E-4	-0.00202891	-0.00299913	8.814E-5	0.00132311	-6.1731E-4
983.14	0.00132311	0.00123498	0.00149939	-0.00123498	-0.00114684	0.0038812
983.5	-0.00149939	0.00105835	-0.00158788	-5.2917E-4	-2.6476E-4	-7.058E-4
983.86	-0.00229333	-4.4104E-4	-0.00211705	-7.9394E-4	-9.7021E-4	0.00229333
984.22	0.00149939	0.00202891	2.6476E-4	8.814E-5	-9.7021E-4	9.7021E-4
984.58	0.00255809	0.0035283	6.1731E-4	0.0038812	0.00149939	0.0031754
984.94	0.00114684	-0.00132311	7.058E-4	-6.1731E-4	-9.7021E-4	-7.058E-4
985.3	-1.7627E-4	-0.00158788	0.00114684	0.00149939	2.6476E-4	-0.0031754
985.66	2.6476E-4	-7.9394E-4	-0.00229333	-0.00132311	0	-4.4104E-4
986.02	-5.2917E-4	0.00185229	0.00220519	0.00158788	0.00176415	-2.6476E-4
986.38	-2.6476E-4	-8.8208E-4	3.529E-4	-0.00229333	-0.00202891	-0.00158788
986.74	0.00176415	0.00176415	-3.529E-4	0	-0.0035283	0.00211705
987.1	0.00220519	0.00149939	0.00344016	2.6476E-4	-0.00105835	0
987.46	-3.529E-4	-0.0028225	-0.00185229	-4.4104E-4	-7.058E-4	-0.00335203
987.82	7.9394E-4	0.00149939	6.1731E-4	0.00220519	0.00335203	0.00220519
988.18	-0.00132311	-2.6476E-4	0.00123498	-0.00114684	0.00149939	-8.814E-5
988.54	-0.0038812	-8.8208E-4	-3.529E-4	0.00141125	-0.00123498	0.00141125
988.9	-0.0035283	-0.00211705	2.6476E-4	-4.4104E-4	-0.0035283	0.00141125
989.26	0.00141125	0.00423375	7.058E-4	0.00246995	0.00194042	0.00344016
989.62	-0.00211705	-0.00176415	-0.00396934	1.7627E-4	-0.00238146	-0.00123498
989.98	-0.00105835	7.058E-4	-0.00185229	2.6476E-4	-0.00246995	7.9394E-4
990.34	7.058E-4	-0.00132311	-3.529E-4	0.00299913	-0.00114684	-5.2917E-4
990.69	-7.058E-4	-0.00141125	-5.2917E-4	0.00105835	-0.0035283	0.00246995
991.05	8.8208E-4	0.00493955	0.00141125	0.00211705	0.00273436	0.00414561
991.41	8.8208E-4	0.00229333	0.00141125	-9.7021E-4	0.00220519	0.00379306
991.77	3.529E-4	0.00229333	-0.00264623	1.7627E-4	1.7627E-4	-6.1731E-4
992.13	-0.00194042	-4.4104E-4	-0.00123498	-9.7021E-4	-5.2917E-4	-6.1731E-4
992.49	8.8208E-4	0	0.00396934	0.00335203	0.00246995	0.00211705
992.85	4.4104E-4	0.00158788	-0.00246995	5.2917E-4	0.00141125	-0.00264623
993.21	0.00308726	0.00432224	0.00141125	0.00441038	0.00176415	0.00273436
993.56	0.00194042	0.00238146	-9.7021E-4	0.00255809	-6.1731E-4	-8.814E-5
993.92	2.6476E-4	5.2917E-4	-0.00185229	0.00202891	-0.00132311	-0.00114684
994.28	-0.00220519	-0.00141125	0.00149939	-7.9394E-4	-0.00194042	-0.00123498
994.64	0.00396934	-6.1731E-4	0.00158788	0.00308726	0.00246995	0.00291099
995	6.1731E-4	5.2917E-4	0.00176415	0.00114684	-0.00141125	-4.4104E-4
995.36	0.00149939	-0.00123498	-8.814E-5	4.4104E-4	8.814E-5	7.058E-4
995.71	-7.9394E-4	-8.814E-5	-0.00344016	0.00238146	-0.00194042	0.00132311
996.07	0.00211705	-0.00141125	-0.00149939	-0.0031754	-0.00396934	-9.7021E-4
996.43	-3.529E-4	-0.00123498	-0.00396934	2.6476E-4	-0.00158788	-0.00158788
996.79	0.00361644	0.00291099	0.00335203	0.0031754	0.00194042	4.4104E-4
997.14	2.6476E-4	0.00167601	0.00264623	4.4104E-4	0.00255809	7.058E-4
997.5	-7.058E-4	-1.7627E-4	0.00167601	0.00123498	0.00273436	-1.7627E-4
997.86	0	-7.058E-4	0	-7.058E-4	0.00105835	-0.00238146
998.22	-0.00423375	-0.00185229	-0.0028225	-0.00158788	-0.00149939	-0.00344016
998.58	0	0.00246995	-0.00167601	0.00123498	0.00255809	0.00123498
998.93	-1.7627E-4	-0.00105835	-8.814E-5	-7.9394E-4	-4.4104E-4	1.7627E-4
999.29	-5.2917E-4	0.00255809	7.058E-4	0.00308726	-3.529E-4	-0.00167601
999.65	-0.00211705	-0.00123498	-7.058E-4	0.00194042	-5.2917E-4	0.00114684
1000	-0.00211705	2.6476E-4	1.7627E-4	7.9394E-4	0.00185229	-8.8208E-4
1000.36	-7.058E-4	1.7627E-4	2.6476E-4	6.1731E-4	-9.7021E-4	0.00344016
1000.72	0.00643894	-0.00105835	1.7627E-4	0.0028225	0.00335203	9.7021E-4
1001.08	-0.00238146	-0.00105835	5.2917E-4	8.814E-5	8.8208E-4	0
1001.43	-3.529E-4	9.7021E-4	0.00211705	0.00273436	0.00114684	0.00273436
1001.79	0	-0.00176415	-0.00432224	-0.00414561	-0.00167601	-2.6476E-4
1002.15	-5.2917E-4	-9.7021E-4	-7.9394E-4	6.1731E-4	-0.00264623	-9.7021E-4
1002.5	-0.00291099	-3.529E-4	-9.7021E-4	-0.00246995	0.00167601	-7.058E-4
1002.86	0	-0.0038812	-0.00238146	-0.00405748	-0.00432224	-0.00458665
1003.22	0.00158788	5.2917E-4	0.00264623	0.00229333	2.6476E-4	0.00264623
1003.57	-3.529E-4	3.529E-4	-9.7021E-4	1.7627E-4	-8.8208E-4	0
1003.93	2.6476E-4	-5.2917E-4	4.4104E-4	4.4104E-4	0.00149939	-7.058E-4
1004.29	8.814E-5	0.0035283	0.00105835	5.2917E-4	-0.00149939	-0.00123498
1004.64	3.529E-4	-7.058E-4	7.9394E-4	-9.7021E-4	7.058E-4	0.00176415
1005	6.1731E-4	0.00202891	0.00114684	4.4104E-4	0.00158788	0.00220519
1005.36	0.00141125	0.0035283	7.058E-4	0.00255809	0.00255809	0.0031754
1005.71	-0.00167601	0.00185229	0.00335203	-0.00176415	0.00158788	5.2917E-4
1006.07	-2.6476E-4	0.00123498	8.8208E-4	0.00326354	0.00141125	0.00291099
1006.42	0.0031754	8.8208E-4	-0.00123498	0.00141125	0.00194042	7.058E-4
1006.78	0.00229333	0.0035283	0.00238146	0.00238146	0.00167601	0.00132311
1007.14	-1.7627E-4	0.00158788	0.00105835	-8.814E-5	-9.7021E-4	0.00141125
1007.49	3.529E-4	0.00194042	8.814E-5	-3.529E-4	9.7021E-4	2.6476E-4
1007.85	-8.8208E-4	0.00167601	-0.00238146	-5.2917E-4	-0.00335203	-0.00211705
1008.2	8.8208E-4	0.00114684	-0.00414561	0.00176415	-0.00326354	-0.00194042
1008.56	0.00255809	0.00405748	0.00405748	0.00299913	0.00493955	0.00123498
1008.91	-0.00167601	-0.00202891	-0.0028225	-0.00335203	-0.00132311	-0.00229333
1009.27	-0.00105835	2.6476E-4	6.1731E-4	0.00123498	-0.00158788	0.00441038
1009.62	0.00379306	0.00141125	8.814E-5	0.00291099	-0.00396934	-0.00141125
1009.98	0.00255809	0.00238146	0.00344016	0.00335203	0.00141125	0.00167601
1010.34	-7.9394E-4	4.4104E-4	0.00255809	-2.6476E-4	0	0.00114684
1010.69	7.058E-4	0.0038812	0.0028225	6.1731E-4	0.00141125	0.00149939
1011.05	0	-0.00185229	7.9394E-4	0.00185229	0.00167601	-0.00220519
1011.4	-2.6476E-4	-0.00141125	0.00105835	0.00299913	0.00132311	-0.00176415
1011.76	0.00308726	0.00335203	0.00299913	0.00273436	0.0031754	0.0031754
1012.11	-7.9394E-4	-0.00264623	-0.00229333	-0.00211705	-0.00176415	-0.0035283
1012.47	0	-0.00211705	-0.00246995	8.814E-5	-0.00158788	-0.00246995
1012.82	0.00582163	0.00626266	0.00264623	0.00441038	0.00379306	9.7021E-4
1013.18	-2.6476E-4	0.0031754	0.00458665	0.00202891	0.00194042	0.00370458
1013.53	-0.00114684	0.00132311	0.00114684	2.6476E-4	-0.00194042	0.00158788
1013.88	-0.00105835	-8.814E-5	8.814E-5	-0.00123498	1.7627E-4	-0.00123498
1014.24	-0.00141125	-5.2917E-4	-0.00194042	7.9394E-4	0.00167601	-0.00176415
1014.59	-0.00185229	-0.00132311	-7.9394E-4	7.9394E-4	-0.00185229	-0.00291099
1014.95	-0.00185229	0.00105835	-5.2917E-4	0.0031754	0.00132311	-0.00202891
1015.3	-0.00105835	-0.0031754	-0.00255809	-0.00105835	7.9394E-4	-0.00220519
1015.66	3.529E-4	-0.00149939	-0.00158788	4.4104E-4	0.00149939	-4.4104E-4
1016.01	0	0.00273436	0.00149939	0.00167601	0.00229333	0.00123498
1016.37	-0.00238146	0.00176415	-0.00114684	-8.8208E-4	-0.00114684	-0.00238146
1016.72	-0.00185229	0.00176415	-0.00114684	0	-0.00185229	-0.00194042
1017.07	0.00123498	0.00105835	-3.529E-4	-1.7627E-4	2.6476E-4	0.00105835
1017.43	0	-8.8208E-4	-4.4104E-4	2.6476E-4	0.00273436	-0.00123498
1017.78	0.00158788	3.529E-4	0.00396934	0.0028225	4.4104E-4	0.00273436
1018.13	-0.00167601	-5.2917E-4	-1.7627E-4	-0.00344016	-0.00264623	-0.00132311
1018.49	0.00149939	0.0035283	0.00202891	0.00335203	7.9394E-4	0.00238146
1018.84	-0.00185229	-8.8208E-4	-0.0031754	-0.00185229	6.1731E-4	-0.00158788
1019.2	0.00211705	0.00185229	8.814E-5	0.00449851	0.00220519	7.9394E-4
1019.55	0.00185229	0.00335203	-8.8208E-4	0.00141125	-7.058E-4	0.00132311
1019.9	-0.00308726	-0.00132311	2.6476E-4	-0.00238146	-0.00149939	-0.00255809
1020.26	-0.00167601	-3.529E-4	-0.00211705	-0.00185229	-0.00132311	0
1020.61	-7.9394E-4	-0.00220519	-3.529E-4	-8.814E-5	-6.1731E-4	4.4104E-4
1020.96	0.00229333	-8.8208E-4	-5.2917E-4	2.6476E-4	-5.2917E-4	0.00194042
1021.32	-0.00185229	-7.9394E-4	0.00149939	-0.00123498	-3.529E-4	-5.2917E-4
1021.67	-0.00123498	0.00105835	0.00326354	7.058E-4	0.00273436	2.6476E-4
1022.02	7.9394E-4	-0.00123498	1.7627E-4	-1.7627E-4	-0.00167601	-1.7627E-4
1022.38	-5.2917E-4	0	-0.0031754	0	7.9394E-4	8.814E-5
1022.73	-6.1731E-4	0.00361644	-9.7021E-4	0.00123498	6.1731E-4	-6.1731E-4
1023.08	0.00141125	0.00123498	-2.6476E-4	0.00361644	0.00299913	0.00167601
1023.43	-8.814E-5	-0.00141125	-6.1731E-4	-0.00123498	-3.529E-4	-0.00194042
1023.79	9.7021E-4	0.00396934	0.00467479	7.9394E-4	0.00220519	0.00167601
1024.14	-2.6476E-4	0.0038812	0.00176415	0.00299913	-0.00158788	-1.7627E-4
1024.49	-0.00114684	-0.00379306	-0.00449851	-0.00396934	-0.00176415	-0.00185229
1024.84	-1.7627E-4	0.00114684	0.00132311	9.7021E-4	-0.00132311	8.8208E-4
1025.2	-0.00220519	-0.00335203	-0.00194042	-0.00238146	-0.00370458	-0.00202891
1025.55	6.1731E-4	0.00246995	0.00299913	7.058E-4	0.00441038	-0.00255809
1025.9	-6.1731E-4	0.00123498	-8.8208E-4	8.814E-5	7.9394E-4	-0.00361644
1026.25	-0.00114684	-1.7627E-4	8.8208E-4	8.814E-5	-0.0035283	-8.814E-5
1026.61	-7.9394E-4	5.2917E-4	-0.00114684	0.00149939	-0.00123498	9.7021E-4
1026.96	-0.00114684	0.00167601	2.6476E-4	0.00423375	9.7021E-4	1.7627E-4
1027.31	0.00141125	5.2917E-4	-6.1731E-4	5.2917E-4	8.814E-5	3.529E-4
1027.66	-0.00299913	-0.00308726	0.00185229	-8.8208E-4	-0.00211705	-7.9394E-4
1028.01	0.00485141	7.9394E-4	0.00185229	5.2917E-4	0.00299913	0.00185229
1028.37	0.00123498	0.00149939	0.00123498	0.00485141	0.00396934	-0.00194042
1028.72	-4.4104E-4	-8.814E-5	-0.00202891	-0.00105835	-9.7021E-4	-0.00202891
1029.07	8.8208E-4	0.00167601	0.00149939	0.00220519	-6.1731E-4	0.00123498
1029.42	-0.00344016	-0.00291099	-0.00520431	-0.00432224	-0.00476328	-0.00441038
1029.77	-0.00185229	-0.00141125	-0.00211705	-0.00202891	-0.00114684	3.529E-4
1030.12	-0.00185229	0.00255809	0.00238146	0.00264623	-0.00273436	0.00167601
1030.48	-7.9394E-4	-2.6476E-4	0.00176415	0.00123498	0.00176415	-1.7627E-4
1030.83	0.00185229	0.0028225	-7.9394E-4	0.00273436	0.00273436	0.00291099
1031.18	0.00379306	3.529E-4	-8.814E-5	0.00123498	0.00238146	0.00185229
1031.53	0.00423375	-0.00158788	0.00229333	-0.00220519	0.00105835	-0.00211705
1031.88	0.00220519	8.8208E-4	0.00220519	0.00167601	0.0028225	0.00255809
1032.23	-3.529E-4	-0.00185229	-0.00211705	-0.00538059	3.529E-4	-0.00114684
1032.58	2.6476E-4	-3.529E-4	-0.00194042	5.2917E-4	0	-0.00220519
1032.93	-3.529E-4	0.00123498	5.2917E-4	0.00132311	0.0035283	-8.814E-5
1033.28	-8.8208E-4	0.00361644	0.00167601	0.00202891	-0.00123498	1.7627E-4
1033.64	-0.00202891	-6.1731E-4	-0.00149939	-1.7627E-4	-0.00141125	-7.9394E-4
1033.99	0.00141125	-0.00141125	-7.058E-4	-0.00176415	-0.00229333	-0.00123498
1034.34	0.00141125	-0.00141125	-7.058E-4	-0.00176415	-0.00229333	-0.00123498
1034.69	0.00141125	-0.00141125	-7.058E-4	-0.00176415	-0.00229333	-0.00123498
