Time(ns)	Amplitude(arb. Unit)		
270.165	100.026672
270.19	99.428607
270.215	98.74618
270.24	98.217148
270.265	97.971426
270.29	98.032664
270.315	98.301525
270.34	98.639172
270.365	98.946025
270.39	99.183615
270.415	99.35182
270.44	99.467516
270.465	99.543574
270.49	99.582156
270.515	99.605107
270.54	99.590238
270.565	99.490074
270.59	99.259803
270.615	98.914549
270.64	98.561803
270.665	98.293475
270.69	98.078607
270.715	97.910631
270.74	97.810385
270.765	97.818344
270.79	97.956508
270.815	98.202049
270.84	98.500459
270.865	98.761811
270.89	98.892254
270.915	98.922639
270.94	98.922754
270.965	98.906893
270.99	98.838393
271.015	98.646713
271.04	98.36259
271.065	98.032623
271.09	97.702762
271.115	97.442467
271.14	97.258566
271.165	97.127779
271.19	97.051607
271.215	97.135328
271.24	97.388902
271.265	97.780115
271.29	98.32473
271.315	99.037959
271.34	99.858566
271.365	100.53309
271.39	100.878639
271.415	100.924016
271.44	100.717697
271.465	100.311148
271.49	99.773738
271.515	99.259918
271.54	98.861033
271.565	98.59259
271.59	98.385557
271.615	98.247852
271.64	98.201664
271.665	98.324139
271.69	98.669811
271.715	99.221738
271.74	99.81968
271.765	100.241861
271.79	100.425877
271.815	100.456205
271.84	100.410762
271.865	100.287639
271.89	100.157664
271.915	100.188459
271.94	100.410697
271.965	100.663328
271.99	100.80191
272.015	100.824803
272.04	100.809697
272.065	100.76309
272.09	100.702139
272.115	100.610164
272.14	100.540902
272.165	100.533525
272.19	100.579426
272.215	100.633352
272.24	100.618016
272.265	100.410582
272.29	100.027213
272.315	99.63623
272.34	99.467557
272.365	99.520713
272.39	99.666205
272.415	99.773811
272.44	99.78177
272.465	99.589557
272.49	99.167902
272.515	98.616156
272.54	98.148246
272.565	97.871615
272.59	97.787902
272.615	97.948443
272.64	98.408516
272.665	99.114246
272.69	99.850721
272.715	100.532975
272.74	101.108615
272.765	101.499885
272.79	101.606959
272.815	101.530082
272.84	101.384238
272.865	101.17727
272.89	100.816967
272.915	100.395254
272.94	100.04268
272.965	99.858664
272.99	99.811943
273.015	99.873943
273.04	100.05041
273.065	100.210951
273.09	100.256967
273.115	100.157025
273.14	99.98882
273.165	99.842918
273.19	99.743156
273.215	99.689344
273.24	99.605213
273.265	99.321082
273.29	98.784795
273.315	98.024967
273.34	97.189033
273.365	96.39179
273.39	95.732249
273.415	95.33295
273.44	95.241553
273.465	95.371582
273.49	95.601557
273.515	95.893533
273.54	96.253361
273.565	96.675426
273.59	97.189
273.615	97.840984
273.64	98.546705
273.665	99.206066
273.69	99.781877
273.715	100.265131
273.74	100.59423
273.765	100.640664
273.79	100.395467
273.815	100.026918
273.84	99.735467
273.865	99.543557
273.89	99.398361
273.915	99.32173
273.94	99.291172
273.965	99.259746
273.99	99.183287
274.015	99.114262
274.04	99.068533
274.065	99.06818
274.09	99.167943
274.115	99.444057
274.14	99.758984
274.165	99.973148
274.19	100.050246
274.215	100.096025
274.24	100.203516
274.265	100.326344
274.29	100.410648
274.315	100.410361
274.34	100.326107
274.365	100.172475
274.39	99.996016
274.415	99.796598
274.44	99.604975
274.465	99.467508
274.49	99.48273
274.515	99.735951
274.54	100.126934
274.565	100.456615
274.59	100.686352
274.615	100.847762
274.64	100.901385
274.665	100.763746
274.69	100.464213
274.715	100.173123
274.74	100.042623
274.765	100.019615
274.79	100.004221
274.815	100.003877
274.84	100.088238
274.865	100.203344
274.89	100.173131
274.915	100.004041
274.94	99.781393
274.965	99.489943
274.99	99.075672
275.015	98.531475
275.04	97.979142
275.065	97.565097
275.09	97.411702
275.115	97.587868
275.14	98.055713
275.165	98.654361
275.19	99.22941
275.215	99.651066
275.24	99.942516
275.265	100.188123
275.29	100.426066
275.315	100.640238
275.34	100.778934
275.365	100.824484
275.39	100.794213
275.415	100.693975
275.44	100.479393
275.465	100.119385
275.49	99.774295
275.515	99.651344
275.54	99.80468
275.565	100.065566
275.59	100.265041
275.615	100.356607
275.64	100.425697
275.665	100.541098
275.69	100.740574
275.715	101.024238
275.74	101.308016
275.765	101.438582
275.79	101.284787
275.815	100.947615
275.84	100.586787
275.865	100.226369
275.89	99.812254
275.915	99.375254
275.94	99.014484
275.965	98.784746
275.99	98.707697
276.015	98.838492
276.04	99.22977
276.065	99.758393
276.09	100.149779
276.115	100.210902
276.14	99.996328
276.165	99.727877
276.19	99.574238
276.215	99.643615
276.24	99.934762
276.265	100.372041
276.29	100.878533
276.315	101.400303
276.34	101.81377
276.365	102.044041
276.39	102.105869
276.415	102.151369
276.44	102.236205
276.465	102.312967
276.49	102.235869
276.515	101.982951
276.54	101.537754
276.565	100.916631
276.59	100.242
276.615	99.651434
276.64	99.199048
276.665	98.84572
276.69	98.523767
276.715	98.178393
276.74	97.856844
276.765	97.626804
276.79	97.618656
276.815	97.917648
276.84	98.485205
276.865	99.076
276.89	99.406082
276.915	99.397992
276.94	99.198574
276.965	98.968598
276.99	98.77668
277.015	98.692844
277.04	98.838566
277.065	99.252443
277.09	99.819598
277.115	100.326508
277.14	100.656254
277.165	100.832016
277.19	100.993549
277.215	101.208541
277.24	101.446238
277.265	101.637402
277.29	101.836754
277.315	102.082123
277.34	102.281885
277.365	102.212566
277.39	101.852262
277.415	101.392492
277.44	101.001213
277.465	100.686631
277.49	100.425623
277.515	100.265139
277.54	100.280189
277.565	100.372393
277.59	100.387205
277.615	100.272508
277.64	100.141951
277.665	100.088795
277.69	100.134754
277.715	100.264623
277.74	100.395066
277.765	100.402861
277.79	100.203746
277.815	99.858139
277.84	99.474598
277.865	99.114352
277.89	98.807508
277.915	98.570041
277.94	98.355402
277.965	98.09423
277.99	97.71859
278.015	97.312033
278.04	97.051197
278.065	97.082287
278.09	97.373434
278.115	97.787303
278.14	98.147721
278.165	98.347254
278.19	98.355156
278.215	98.239631
278.24	98.094082
278.265	97.979262
278.29	97.933074
278.315	98.009656
278.34	98.278508
278.365	98.661533
278.39	99.038
278.415	99.305746
278.44	99.4825
278.465	99.581918
278.49	99.58977
278.515	99.520508
278.54	99.467115
278.565	99.459623
278.59	99.459861
278.615	99.351959
278.64	99.099033
278.665	98.77732
278.69	98.500795
278.715	98.378016
278.74	98.470172
278.765	98.700082
278.79	98.998967
278.815	99.344803
278.84	99.705328
278.865	100.019025
278.89	100.287926
278.915	100.57932
278.94	100.886049
278.965	101.123582
278.99	101.254205
279.015	101.338287
279.04	101.415107
279.065	101.36909
279.09	101.161951
279.115	100.862713
279.14	100.563656
279.165	100.2725
279.19	99.996041
279.215	99.77373
279.24	99.574311
279.265	99.352238
279.29	99.167869
279.315	99.198598
279.34	99.536303
279.365	100.119139
279.39	100.724762
279.415	101.193139
279.44	101.476516
279.465	101.553451
279.49	101.476287
279.515	101.269557
279.54	100.924484
279.565	100.4715
279.59	99.949959
279.615	99.497861
279.64	99.06859
279.665	98.654598
279.69	98.370648
279.715	98.363033
279.74	98.61573
279.765	99.007352
279.79	99.490139
279.815	100.050033
279.84	100.579189
279.865	100.939434
279.89	101.09282
279.915	101.131164
279.94	101.077467
279.965	100.870549
279.99	100.541033
280.015	100.195893
280.04	99.86632
280.065	99.521115
280.09	99.160279
280.115	98.83791
280.14	98.615664
280.165	98.524098
280.19	98.562098
280.215	98.708115
280.24	98.975918
280.265	99.344311
280.29	99.827861
280.315	100.356607
280.34	100.817148
280.365	101.108131
280.39	101.215623
280.415	101.26182
280.44	101.299926
280.465	101.284762
280.49	101.161869
280.515	101.00882
280.54	100.832123
280.565	100.594885
280.59	100.257295
280.615	99.866197
280.64	99.429197
280.665	98.937746
280.69	98.462279
280.715	98.11709
280.74	97.895016
280.765	97.687877
280.79	97.534607
280.815	97.526533
280.84	97.741287
280.865	98.10159
280.89	98.492926
280.915	98.845795
280.94	99.075943
280.965	99.122082
280.99	99.060787
281.015	99.037426
281.04	99.075656
281.065	99.083918
281.09	99.014721
281.115	98.953311
281.14	98.899213
281.165	98.731066
281.19	98.431885
281.215	98.094
281.24	97.849156
281.265	97.734164
281.29	97.772451
281.315	97.948615
281.34	98.270926
281.365	98.639189
281.39	99.068279
281.415	99.5825
281.44	100.134492
281.465	100.633197
281.49	101.023877
281.515	101.399934
281.54	101.776041
281.565	102.120828
281.59	102.358361
281.615	102.404443
281.64	102.10568
281.665	101.392164
281.69	100.448787
281.715	99.551779
281.74	98.807525
281.765	98.209459
281.79	97.787443
281.815	97.726311
281.84	97.987082
281.865	98.362828
281.89	98.70041
281.915	98.976107
281.94	99.244902
281.965	99.528566
281.99	99.889336
282.015	100.371828
282.04	100.932189
282.065	101.376746
282.09	101.614508
282.115	101.660705
282.14	101.668025
282.165	101.737754
282.19	101.906139
282.215	102.105205
282.24	102.197943
282.265	102.090279
282.29	101.859951
282.315	101.660541
282.34	101.552984
282.365	101.453975
282.39	101.262172
282.415	100.977861
282.44	100.57159
282.465	100.034648
282.49	99.429033
282.515	98.983598
282.54	98.822705
282.565	98.822705
282.59	98.776869
282.615	98.577221
282.64	98.339811
282.665	98.194328
282.69	98.201705
282.715	98.362713
282.74	98.615525
282.765	98.876533
282.79	99.12168
282.815	99.390361
282.84	99.712902
282.865	100.050254
282.89	100.356574
282.915	100.64832
282.94	100.855639
282.965	100.893344
282.99	100.778885
283.015	100.648033
283.04	100.532869
283.065	100.34177
283.09	100.050262
283.115	99.751025
283.14	99.489787
283.165	99.191189
283.19	98.792131
283.215	98.393303
283.24	98.071516
283.265	97.879713
283.29	97.864131
283.315	98.109385
283.34	98.554754
283.365	99.037426
283.39	99.413475
283.415	99.712246
283.44	99.965934
283.465	100.157557
283.49	100.234139
283.515	100.241689
283.54	100.241984
283.565	100.195492
283.59	100.042738
283.615	99.927287
283.64	99.942508
283.665	100.011418
283.69	100.01973
283.715	99.911828
283.74	99.751287
283.765	99.559197
283.79	99.329107
283.815	99.098959
283.84	98.891754
283.865	98.630803
283.89	98.255213
283.915	97.872197
283.94	97.664582
283.965	97.687934
283.99	97.863861
284.015	98.140148
284.04	98.485754
284.065	98.807418
284.09	99.014975
284.115	99.122246
284.14	99.190869
284.165	99.206746
284.19	99.122336
284.215	98.91532
284.24	98.662045
284.265	98.439626
284.29	98.270776
284.315	98.201747
284.34	98.209472
284.365	98.247583
284.39	98.301156
284.415	98.424098
284.44	98.60091
284.465	98.738434
284.49	98.768934
284.515	98.853828
284.54	99.137713
284.565	99.582082
284.59	100.019549
284.615	100.303443
284.64	100.325869
284.665	99.996426
284.69	99.390172
284.715	98.768926
284.74	98.355057
284.765	98.155418
284.79	98.078664
284.815	98.032934
284.84	97.994467
284.865	98.032992
284.89	98.232631
284.915	98.615943
284.94	99.037607
284.965	99.267697
284.99	99.2605
285.015	99.129639
285.04	98.983738
285.065	98.799656
285.09	98.585197
285.115	98.43923
285.14	98.400885
285.165	98.370615
285.19	98.293738
285.215	98.316574
285.24	98.531385
285.265	98.953631
285.29	99.420893
285.315	99.758246
285.34	99.858189
285.365	99.751221
285.39	99.559123
285.415	99.397934
285.44	99.275623
285.465	99.106369
285.49	98.930492
285.515	98.876861
285.54	98.968664
285.565	99.113975
285.59	99.213746
285.615	99.260066
285.64	99.298828
285.665	99.260074
285.69	99.152943
285.715	99.053008
285.74	99.006877
285.765	98.96841
285.79	98.899672
285.815	98.822918
285.84	98.754
285.865	98.677484
285.89	98.501197
285.915	98.224738
285.94	97.887328
285.965	97.549451
285.99	97.26632
286.015	97.120418
286.04	97.158826
286.065	97.296297
286.09	97.434761
286.115	97.511574
286.14	97.526385
286.165	97.411803
286.19	97.196754
286.215	97.005418
286.24	96.959516
286.265	97.043303
286.29	97.120057
286.315	97.066713
286.34	96.859164
286.365	96.690369
286.39	96.790779
286.415	97.234975
286.44	97.840951
286.465	98.354943
286.49	98.677484
286.515	98.876779
286.54	99.045402
286.565	99.191008
286.59	99.344689
286.615	99.497615
286.64	99.682033
286.665	99.850943
286.69	99.958254
286.715	100.034541
286.74	100.088516
286.765	100.057369
286.79	99.935361
286.815	99.788934
286.84	99.681852
286.865	99.581967
286.89	99.413762
286.915	99.183377
286.94	98.968984
286.965	98.869156
286.99	98.876713
287.015	98.869156
287.04	98.746615
287.065	98.554172
287.09	98.41623
287.115	98.447369
287.14	98.62377
287.165	98.822885
287.19	98.945648
287.215	98.976148
287.24	98.998926
287.265	99.075738
287.29	99.344115
287.315	99.858221
287.34	100.541238
287.365	101.154705
287.39	101.476541
287.415	101.476484
287.44	101.262082
287.465	100.916484
287.49	100.52568
287.515	100.142311
287.54	99.743025
287.565	99.305861
287.59	98.815008
287.615	98.278074
287.64	97.764787
287.665	97.396754
287.69	97.296279
287.715	97.495926
287.74	97.833631
287.765	98.063844
287.79	98.109918
287.815	98.071574
287.84	98.10173
287.865	98.286041
287.89	98.685213
287.915	99.206516
287.94	99.636254
287.965	99.819852
287.99	99.850877
288.015	99.858369
288.04	99.858598
288.065	99.758311
288.09	99.543672
288.115	99.290393
288.14	99.068262
288.165	98.930492
288.19	98.922762
288.215	99.052852
288.24	99.252205
288.265	99.421352
288.29	99.52832
288.315	99.59009
288.34	99.604844
288.365	99.566672
288.39	99.582189
288.415	99.758475
288.44	100.042139
288.465	100.287516
288.49	100.395361
288.515	100.387811
288.54	100.364164
288.565	100.440918
288.59	100.663984
288.615	100.95532
288.64	101.161992
288.665	101.169787
288.69	100.939697
288.715	100.525533
288.74	99.996557
288.765	99.443918
288.79	98.991525
288.815	98.753877
288.84	98.722967
288.865	98.700369
288.89	98.546615
288.915	98.324311
288.94	98.217221
288.965	98.255336
288.99	98.400762
289.015	98.600762
289.04	98.792033
289.065	98.837992
289.09	98.70023
289.115	98.51609
289.14	98.478041
289.165	98.59273
289.19	98.731197
289.215	98.738402
289.24	98.600172
289.265	98.424066
289.29	98.347361
289.315	98.431492
289.34	98.623877
289.365	98.837869
289.39	99.07627
289.415	99.352443
289.44	99.605598
289.465	99.735926
289.49	99.750852
289.515	99.758754
289.54	99.797336
289.565	99.789369
289.59	99.697328
289.615	99.574795
289.64	99.535803
289.665	99.574328
289.69	99.643303
289.715	99.689967
289.74	99.727852
289.765	99.689861
289.79	99.544082
289.815	99.344844
289.84	99.175648
289.865	99.04573
289.89	98.976238
289.915	98.976008
289.94	98.999131
289.965	98.860959
289.99	98.493107
290.015	98.009918
290.04	97.649844
290.065	97.603189
290.09	97.856402
290.115	98.24809
290.14	98.569869
290.165	98.66191
290.19	98.477893
290.215	98.13282
290.24	97.826262
290.265	97.756934
290.29	97.987082
290.315	98.393574
290.34	98.815344
290.365	99.206148
290.39	99.605262
290.415	100.042148
290.44	100.402803
290.465	100.548475
290.49	100.495139
290.515	100.356795
290.54	100.180451
290.565	99.980984
290.59	99.782033
290.615	99.643213
290.64	99.536189
290.665	99.390811
290.69	99.21423
290.715	99.106844
290.74	99.122238
290.765	99.191148
290.79	99.268139
290.815	99.298762
290.84	99.229443
290.865	99.014516
290.89	98.738697
290.915	98.615934
290.94	98.800303
290.965	99.25282
290.99	99.81218
291.015	100.326525
291.04	100.679041
291.065	100.755967
291.09	100.617615
291.115	100.402861
291.14	100.287926
291.165	100.249402
291.19	100.164795
291.215	99.965852
291.24	99.65918
291.265	99.252393
291.29	98.800172
291.315	98.454623
291.34	98.331959
291.365	98.431844
291.39	98.631492
291.415	98.792082
291.44	98.807541
291.465	98.738746
291.49	98.676861
291.515	98.784885
291.54	99.037992
291.565	99.351746
291.59	99.705148
291.615	100.065689
291.64	100.333607
291.665	100.456672
