time (ns)	S2_61uJ(%)	S2_176uJ(%)	S2_400uJ(%)	
-20.675	100.61773	101.535097	98.730742
-20.65	100.93968	101.290568	98.574975
-20.625	100.947639	101.095172	98.520567
-20.6	100.656246	100.98127	98.544375
-20.575	100.272877	100.875817	98.785617
-20.55	99.973172	100.680417	99.2924
-20.525	99.8045	100.379243	99.783642
-20.5	99.674402	99.956574	99.932092
-20.475	99.536344	99.387078	99.713758
-20.45	99.482664	98.78447	99.417692
-20.425	99.52827	98.320557	99.230433
-20.4	99.636066	98.117209	99.152342
-20.375	99.72032	98.174104	99.058892
-20.35	99.773598	98.426835	98.925975
-20.325	99.751352	98.849374	98.645625
-20.3	99.658902	99.38707	98.201042
-20.275	99.54368	99.907183	97.686692
-20.25	99.436541	100.306174	97.320083
-20.225	99.39041	100.640208	97.21865
-20.2	99.390352	100.99747	97.296083
-20.175	99.420852	101.404486	97.538467
-20.15	99.398197	101.859949	97.974408
-20.125	99.275238	102.372676	98.567267
-20.1	99.091279	102.918322	99.121017
-20.075	98.945549	103.365706	99.511133
-20.05	98.861303	103.577442	99.706017
-20.025	98.823246	103.569366	99.713825
-20	98.822828	103.430859	99.573533
-19.975	98.853975	103.227383	99.424725
-19.95	98.915049	102.942169	99.339075
-19.925	98.968443	102.495341	99.331817
-19.9	99.07582	101.835783	99.36265
-19.875	99.252164	101.03871	99.456583
-19.85	99.459369	100.265548	99.581342
-19.825	99.604861	99.655617	99.5651
-19.8	99.727754	99.207791	99.292843
-19.775	99.950648	98.914803	98.855704
-19.75	100.26441	98.833928	98.458087
-19.725	100.541107	99.069575	98.115466
-19.7	100.602238	99.549323	97.741238
-19.675	100.471844	100.094541	97.374807
-19.65	100.203811	100.639884	97.17165
-19.625	99.8585	101.2415	97.194858
-19.6	99.520557	101.88504	97.382525
-19.575	99.35241	102.502739	97.693833
-19.55	99.420844	103.03174	98.177342
-19.525	99.590221	103.373658	98.886925
-19.5	99.628213	103.357503	99.620142
-19.475	99.490221	102.950357	100.197217
-19.45	99.30591	102.397249	100.594542
-19.425	99.237	101.974452	100.859658
-19.4	99.252164	101.624642	100.969183
-19.375	99.290926	101.209618	100.867875
-19.35	99.282852	100.770375	100.595142
-19.325	99.229811	100.501754	100.282883
-19.3	99.191172	100.420217	99.994433
-19.275	99.183148	100.371035	99.728958
-19.25	99.21418	100.257061	99.433008
-19.225	99.22168	100.119304	99.034858
-19.2	99.175541	99.940174	98.544025
-19.175	99.075959	99.6962	98.013542
-19.15	98.915303	99.459678	97.475508
-19.125	98.692656	99.378243	96.945925
-19.1	98.370238	99.38713	96.48575
-19.075	97.932887	99.394765	96.267475
-19.05	97.419252	99.370226	96.360625
-19.025	96.920547	99.41147	96.618067
-19	96.568148	99.517183	96.83675
-18.975	96.47605	99.720174	97.046925
-18.95	96.613807	100.086939	97.475675
-18.925	96.905311	100.607191	98.184958
-18.9	97.289262	101.087	98.9727
-18.875	97.764721	101.331843	99.697817
-18.85	98.224959	101.372217	100.329308
-18.825	98.631393	101.31507	100.8283
-18.8	99.038008	101.144565	101.132767
-18.775	99.543918	100.875374	101.265267
-18.75	100.072893	100.590957	101.358542
-18.725	100.425467	100.34667	101.358658
-18.7	100.502459	100.102757	101.132942
-18.675	100.410721	99.834009	100.711933
-18.65	100.264885	99.671652	100.267642
-18.625	100.111615	99.696183	99.955558
-18.6	100.012082	99.85867	99.752408
-18.575	100.065426	99.988478	99.674258
-18.55	100.211205	100.021087	99.697892
-18.525	100.257344	100.037357	99.675042
-18.5	100.134213	100.021087	99.510522
-18.475	99.950549	99.9486	99.230587
-18.45	99.811967	99.867235	98.956958
-18.425	99.727893	99.809904	98.715709
-18.4	99.635738	99.736739	98.466425
-18.375	99.528352	99.623078	98.357199
-18.35	99.390123	99.63867	98.551425
-18.325	99.160549	99.931591	98.973209
-18.3	98.899836	100.411774	99.464161
-18.275	98.74632	100.834757	100.025468
-18.25	98.8075	101.095374	100.711418
-18.225	99.106557	101.233817	101.319628
-18.2	99.643664	101.241513	101.577363
-18.175	100.325975	101.0794	101.491592
-18.15	101.008533	100.87555	101.264983
-18.125	101.584287	100.843499	100.968908
-18.1	102.013213	101.00561	100.57165
-18.075	102.358238	101.192877	100.18105
-18.05	102.588451	101.315175	99.892775
-18.025	102.66509	101.437224	99.667067
-18	102.649811	101.608154	99.417475
-17.975	102.65027	101.819951	99.214258
-17.95	102.665492	101.97423	99.183717
-17.925	102.596115	102.015156	99.199242
-17.9	102.404779	101.876208	99.019475
-17.875	102.120533	101.616516	98.62995
-17.85	101.78318	101.388004	98.231917
-17.825	101.322877	101.225583	97.912158
-17.8	100.81709	101.062605	97.639367
-17.775	100.379975	100.859378	97.397775
-17.75	100.065402	100.67205	97.273376
-17.725	99.857967	100.534348	97.211004
-17.7	99.728344	100.420189	97.101191
-17.675	99.720385	100.37156	96.984114
-17.65	99.842697	100.60703	97.038758
-17.625	100.072844	101.184923	97.241789
-17.6	100.379574	101.843683	97.444818
-17.575	100.633262	102.210522	97.577489
-17.55	100.69427	102.169217	97.764566
-17.525	100.578992	101.909409	98.013842
-17.5	100.418041	101.62413	98.24765
-17.475	100.272844	101.412896	98.465925
-17.45	100.08877	101.282704	98.691875
-17.425	99.89632	101.217609	98.886692
-17.4	99.88918	101.128235	98.9258
-17.375	100.24918	100.87587	98.902883
-17.35	100.862934	100.444565	98.949258
-17.325	101.461582	99.915252	99.167708
-17.3	101.859992	99.47593	99.487467
-17.275	102.059287	99.191896	99.846342
-17.25	102.128426	99.012817	100.157883
-17.225	102.120525	98.915052	100.345258
-17.2	102.052197	98.825739	100.360675
-17.175	101.974967	98.6786	100.283175
-17.15	101.929246	98.51587	100.212575
-17.125	101.921402	98.410087	100.15055
-17.1	101.94441	98.337043	100.095842
-17.075	101.967656	98.288226	100.095308
-17.05	101.936451	98.255748	100.158292
-17.025	101.783057	98.304635	100.142108
-17	101.54577	98.426687	99.908542
-16.975	101.276984	98.523948	99.588483
-16.95	101.024238	98.484017	99.401642
-16.925	100.732434	98.361843	99.363133
-16.9	100.349418	98.263713	99.347542
-16.875	99.980746	98.280609	99.3551
-16.85	99.682098	98.484087	99.425508
-16.825	99.429057	98.890113	99.526467
-16.8	99.245156	99.468	99.565575
-16.775	99.175549	100.078748	99.549742
-16.75	99.237492	100.599122	99.604742
-16.725	99.321328	101.038809	99.737425
-16.7	99.398377	101.42887	99.838258
-16.675	99.544164	101.713591	99.830217
-16.65	99.789008	101.8034	99.705575
-16.625	100.049951	101.713583	99.534142
-16.6	100.226533	101.526374	99.393667
-16.575	100.280221	101.266687	99.394317
-16.55	100.218811	100.9242	99.635267
-16.525	99.988721	100.460478	99.994492
-16.5	99.53632	99.907809	100.305975
-16.475	98.914902	99.3134	100.493767
-16.45	98.29377	98.841852	100.563167
-16.425	97.772467	98.549	100.485717
-16.4	97.427268	98.42633	100.2753
-16.375	97.311755	98.467443	100.150125
-16.35	97.404085	98.760113	100.314108
-16.325	97.587807	99.280974	100.6731
-16.3	97.795066	99.760783	100.937983
-16.275	98.025041	99.964504	100.976567
-16.25	98.355484	99.793696	100.906925
-16.225	98.822926	99.378852	100.804967
-16.2	99.367582	98.947365	100.610208
-16.175	99.881033	98.727922	100.337825
-16.15	100.257139	98.751774	100.056875
-16.125	100.418254	98.873826	99.753008
-16.1	100.310525	98.873948	99.378375
-16.075	99.97341	98.694887	99.004267
-16.05	99.535877	98.459478	98.9023
-16.025	99.068205	98.353704	99.128967
-16	98.607787	98.451087	99.565867
-15.975	98.216984	98.719835	100.158242
-15.95	97.979582	99.069835	100.867992
-15.925	97.933385	99.40269	101.522333
-15.9	98.033033	99.598779	101.928333
-15.875	98.224549	99.532878	102.153975
-15.85	98.416467	99.2404	102.364742
-15.825	98.523967	98.833209	102.544383
-15.8	98.539139	98.467191	102.544442
-15.775	98.539492	98.215583	102.302067
-15.75	98.501156	98.215148	101.873142
-15.725	98.370302	98.483278	101.265542
-15.7	98.178385	98.866443	100.48555
-15.675	98.033364	99.118174	99.729075
-15.65	98.063807	99.158861	99.214733
-15.625	98.301684	99.029043	98.925925
-15.6	98.715549	98.80893	98.754675
-15.575	99.167828	98.581043	98.669075
-15.55	99.589541	98.434461	98.707883
-15.525	99.949951	98.401913	98.77765
-15.5	100.310426	98.418374	98.777708
-15.475	100.72477	98.443035	98.801342
-15.45	101.208369	98.5734	98.972708
-15.425	101.683484	98.898496	99.198842
-15.4	102.098008	99.305635	99.323475
-15.375	102.411992	99.663704	99.409125
-15.35	102.496303	99.940287	99.643283
-15.325	102.220426	100.184383	100.080358
-15.3	101.637762	100.419722	100.579283
-15.275	100.978279	100.59947	101.062375
-15.25	100.402525	100.680904	101.592842
-15.225	99.888828	100.72153	102.060817
-15.2	99.367402	100.720974	102.185392
-15.175	98.892287	100.664078	101.834675
-15.15	98.615533	100.485322	101.187242
-15.125	98.592762	100.232661	100.469742
-15.1	98.730533	100.054209	99.830942
-15.075	98.938082	100.013278	99.417258
-15.05	99.237377	100.013035	99.2772
-15.025	99.659041	99.9644	99.354883
-15	100.180049	99.785887	99.4406
-14.975	100.663828	99.492348	99.455958
-14.95	101.016582	99.224148	99.479708
-14.925	101.21623	99.126383	99.604408
-14.9	101.292631	99.199487	99.853633
-14.875	101.284959	99.313896	100.220358
-14.85	101.216164	99.370104	100.641792
-14.825	101.06973	99.248678	100.937508
-14.8	100.954975	98.858365	101.046908
-14.775	100.978213	98.199304	101.062333
-14.75	101.108598	97.499557	101.156442
-14.725	101.238926	97.100061	101.296092
-14.7	101.246648	97.116896	101.288592
-14.675	101.184762	97.384904	101.094017
-14.65	101.039336	97.710922	100.813425
-14.625	100.717385	97.979557	100.508792
-14.6	100.165344	98.117504	100.158079
-14.575	99.413311	98.158496	99.784035
-14.55	98.615721	98.247809	99.510646
-14.525	97.940607	98.541026	99.323445
-14.5	97.472934	99.061017	99.14434
-14.475	97.243193	99.736727	99.019935
-14.45	97.212395	100.484917	99.019276
-14.425	97.258467	101.258512	99.121115
-14.4	97.349975	101.933289	99.214617
-14.375	97.488549	102.372665	99.3239
-14.35	97.695508	102.584218	99.511158
-14.325	98.03309	102.633104	99.729067
-14.3	98.539352	102.462118	99.85395
-14.275	99.259844	102.047346	99.861983
-14.25	100.011713	101.518661	99.776333
-14.225	100.594852	101.022087	99.550025
-14.2	100.89409	100.606939	99.144308
-14.175	100.970205	100.216322	98.692
-14.15	100.855287	99.923965	98.364383
-14.125	100.556164	99.833957	98.247304
-14.1	100.126664	99.964826	98.255817
-14.075	99.666361	100.175817	98.333733
-14.05	99.305943	100.338478	98.419508
-14.025	99.045746	100.38773	98.458608
-14	98.899607	100.297913	98.388133
-13.975	98.884492	100.095052	98.247717
-13.95	99.06832	99.87487	98.123075
-13.925	99.398287	99.752887	98.068133
-13.9	99.796697	99.777357	98.052475
-13.875	100.218943	99.907417	98.122942
-13.85	100.579418	100.159591	98.27895
-13.825	100.786033	100.542452	98.51305
-13.8	100.732762	100.965252	98.77805
-13.775	100.371992	101.29873	99.0896
-13.75	99.774049	101.445	99.448825
-13.725	99.114336	101.306678	99.7993
-13.7	98.531213	100.843078	100.1499
-13.675	98.132861	100.15973	100.5477
-13.65	97.979467	99.517183	101.007817
-13.625	98.078885	99.118052	101.413533
-13.6	98.41618	98.979791	101.725617
-13.575	98.899902	98.955574	102.052758
-13.55	99.32923	98.915261	102.442467
-13.525	99.505869	98.792965	102.746867
-13.5	99.42109	98.638496	102.809492
-13.475	99.229115	98.613461	102.645683
-13.45	99.060434	98.874452	102.395625
-13.425	98.968689	99.460409	102.107642
-13.4	98.999369	100.102896	101.795858
-13.375	99.153057	100.501591	101.4758
-13.35	99.398082	100.550287	101.218292
-13.325	99.67432	100.412339	101.031033
-13.3	99.927303	100.273704	100.930317
-13.275	100.157631	100.175696	100.945675
-13.25	100.287836	100.13513	101.0471
-13.225	100.180041	100.168287	101.08585
-13.2	99.8585	100.265115	100.953533
-13.175	99.4825	100.404117	100.6258
-13.15	99.160721	100.590573	100.220325
-13.125	98.869213	100.85113	99.853608
-13.1	98.577352	101.111502	99.612358
-13.075	98.316467	101.35591	99.581167
-13.05	98.179008	101.583611	99.760625
-13.025	98.171336	101.754169	100.018
-13	98.39382	101.754916	100.15025
-12.975	98.892352	101.575416	100.111558
-12.95	99.528238	101.347408	99.986733
-12.925	100.012074	101.112071	99.815067
-12.9	100.219098	100.834687	99.549942
-12.875	100.295328	100.452452	99.2615
-12.85	100.441344	99.956739	99.105075
-12.825	100.655803	99.3706	99.10555
-12.8	100.854984	98.694887	99.11305
-12.775	100.955213	97.946748	99.081617
-12.75	100.947246	97.222904	99.121325
-12.725	100.832607	96.6288	99.237992
-12.7	100.671254	96.229548	99.346858
-12.675	100.563525	96.058922	99.448225
-12.65	100.502762	96.197	99.581025
-12.625	100.433615	96.644635	99.682333
-12.6	100.310607	97.26333	99.666508
-12.575	100.134205	97.857122	99.58865
-12.55	99.911844	98.378174	99.487467
-12.525	99.689369	98.833635	99.276992
-12.5	99.613139	99.183261	98.863483
-12.475	99.812139	99.362704	98.426942
-12.45	100.249369	99.386557	98.193199
-12.425	100.816631	99.321643	98.153915
-12.4	101.392566	99.232522	98.201176
-12.375	101.89823	99.134757	98.380282
-12.35	102.220475	99.061157	98.778192
-12.325	102.289738	98.963339	99.284675
-12.3	102.121057	98.72813	99.768483
-12.275	101.89882	98.29627	100.235925
-12.25	101.706902	97.816583	100.805625
-12.225	101.469025	97.474974	101.42895
-12.2	101.055098	97.336217	101.943942
-12.175	100.502344	97.279696	102.271433
-12.15	99.927	97.198209	102.4584
-12.125	99.420861	97.083991	102.497383
-12.1	99.014369	96.962122	102.310008
-12.075	98.777197	96.86467	102.014175
-12.05	98.661975	96.807522	101.779708
-12.025	98.53141	96.799504	101.66275
-12	98.309049	96.734591	101.553767
-11.975	98.06391	96.660922	101.444542
-11.95	97.887557	96.6852	101.3355
-11.925	97.810926	96.913148	101.203
-11.9	97.833467	97.369113	100.89925
-11.875	97.918066	97.971409	100.4236
-11.85	98.032934	98.621591	99.939492
-11.825	98.148336	99.20773	99.534025
-11.8	98.370221	99.622574	99.167958
-11.775	98.82309	99.850774	98.824925
-11.75	99.513418	100.029463	98.590643
-11.725	100.280508	100.265856	98.442668
-11.7	100.855213	100.558027	98.287015
-11.675	101.085484	100.883555	98.083623
-11.65	100.893803	101.234116	97.912789
-11.625	100.440934	101.567534	97.811361
-11.6	99.950074	101.827349	97.74904
-11.575	99.628057	101.990643	97.764518
-11.55	99.490344	102.08033	97.904756
-11.525	99.5205	102.112383	98.076543
-11.5	99.681557	101.95773	98.154523
-11.475	99.927631	101.583696	98.153989
-11.45	100.118959	101.1768	98.18494
-11.425	100.172648	100.940774	98.216187
-11.4	100.196074	100.932565	98.161658
-11.375	100.287697	101.135922	98.123082
-11.35	100.395369	101.493746	98.271108
-11.325	100.333434	101.892628	98.613958
-11.3	100.088705	102.177473	99.043358
-11.275	99.758566	102.250704	99.542158
-11.25	99.390131	102.169276	100.07215
-11.225	99.037795	101.982193	100.478033
-11.2	98.815434	101.648775	100.641775
-11.175	98.831	101.176598	100.71195
-11.15	99.13773	100.71293	100.953375
-11.125	99.651598	100.379076	101.351292
-11.1	100.210893	100.078578	101.686117
-11.075	100.617795	99.671748	101.873917
-11.05	100.801926	99.216098	102.013692
-11.025	100.801918	98.874113	102.153875
-11	100.717139	98.654177	102.255967
-10.975	100.51773	98.507657	102.294908
-10.95	100.195713	98.491943	102.224733
-10.925	99.79677	98.711383	101.982942
-10.9	99.40573	99.134364	101.561633
-10.875	99.076172	99.541383	101.132942
-10.85	98.769205	99.785607	100.805142
-10.825	98.462713	99.77735	100.563417
-10.8	98.216926	99.476052	100.353175
-10.775	98.102123	98.931096	100.337342
-10.75	98.071213	98.370165	100.657342
-10.725	98.07859	97.938626	101.202875
-10.7	98.124902	97.612913	101.717925
-10.675	98.309213	97.376704	102.076492
-10.65	98.654402	97.271548	102.317558
-10.625	98.98368	97.336261	102.435233
-10.6	99.175885	97.491226	102.38065
-10.575	99.160082	97.678304	102.216483
-10.55	98.945615	97.954513	102.099942
-10.525	98.707557	98.402278	101.982625
-10.5	98.669795	98.947243	101.779592
-10.475	98.991975	99.484626	101.499475
-10.45	99.620885	99.989157	101.195542
-10.425	100.387156	100.468965	100.867392
-10.4	101.223795	100.867905	100.516858
-10.375	102.005934	101.128275	100.290967
-10.35	102.550131	101.233925	100.314358
-10.325	102.688016	101.225543	100.524358
-10.3	102.512016	101.144058	100.726975
-10.275	102.259205	100.957539	100.891083
-10.25	102.036434	100.591087	101.055008
-10.225	101.836844	99.980661	101.124767
-10.2	101.638074	99.175009	100.984883
-10.175	101.476484	98.320913	100.641617
-10.15	101.315828	97.710296	100.259833
-10.125	101.05518	97.531652	99.986442
-10.1	100.747689	97.767991	99.8771
-10.075	100.509992	98.22333	100.0099
-10.05	100.36427	98.703583	100.384475
-10.025	100.180607	99.126191	100.805667
-10	99.888984	99.387122	101.062692
-9.975	99.620836	99.402652	101.148708
-9.95	99.521016	99.167426	101.155858
-9.925	99.651582	98.858174	101.194842
-9.9	99.996492	98.605383	101.28895
-9.875	100.532844	98.532704	101.444783
-9.85	101.085656	98.614261	101.616275
-9.825	101.453926	98.833574	101.725442
-9.8	101.561123	99.077557	101.732992
-9.775	101.491811	99.215887	101.686383
-9.75	101.353926	99.142843	101.631617
-9.725	101.162418	98.955148	101.545967
-9.7	100.908795	98.8254	101.351025
-9.675	100.594393	98.841426	101.062633
-9.65	100.126828	98.979617	100.704175
-9.625	99.451484	99.191791	100.26745
-9.6	98.654238	99.459678	99.799175
-9.575	97.987262	99.655078	99.425425
-9.55	97.587738	99.744948	99.268817
-9.525	97.381352	99.80153	99.300608
-9.5	97.265836	99.875313	99.346858
-9.475	97.243352	99.890896	99.284367
-9.45	97.411557	99.793939	99.1211
-9.425	97.772557	99.598409	98.871275
-9.4	98.216877	99.297539	98.598483
-9.375	98.631508	98.890783	98.387708
-9.35	98.892336	98.491652	98.372117
-9.325	98.90709	98.174774	98.520333
-9.3	98.600123	97.897513	98.653483
-9.275	98.002295	97.629513	98.692292
-9.25	97.296443	97.56393	98.684375
-9.225	96.714074	97.897843	98.660692
-9.2	96.445689	98.50013	98.536225
